Device_ID,Temperature Sensor,Temperature,Humidity,Sleep Current,TimeStamp,
S3609102,1,29,52,21.1349037,19:06:2023 15:22:02,
S3609103,1,28.4,44,19.5557057,19:06:2023 15:41:03,
S3609104,1,29.4,45,19.0628487,19:06:2023 14:31:42,
S3609105,1,29.8,52,19.8385333,19:06:2023 15:38:08,
S3609106,1,28.8,52,23.8136147,19:06:2023 15:30:45,
S3609107,1,29.2,53,19.8020798,19:06:2023 14:54:12,
S3609108,1,28.6,52,19.393344,19:06:2023 14:39:18,
S3609109,1,28.9,48,18.4220301,19:06:2023 14:47:06,
S3609110,1,29.3,38,18.7133125,19:06:2023 14:33:50,
S3609111,1,29.9,44,13.6136386,19:06:2023 14:53:39,
S3609112,1,30.2,44,19.1608804,19:06:2023 14:49:30,
S3609113,1,29.2,53,18.5778748,19:06:2023 14:33:18,
S3609114,1,28.9,53,21.7385986,19:06:2023 15:21:31,
S3609115,1,28.7,52,15.1941572,19:06:2023 14:34:24,
S3609116,1,29.7,50,14.6682468,19:06:2023 15:03:22,
S3609117,1,28.6,45,21.0676578,19:06:2023 15:44:00,
S3609118,1,28.1,52,20.3915313,19:06:2023 14:46:27,
S3609119,1,28.7,42,21.4897962,19:06:2023 15:35:59,
S3609120,1,29,52,21.9131307,19:06:2023 15:04:57,
S3609121,1,28.6,47,13.4078358,19:06:2023 15:42:42,
S3609122,1,28.7,49,20.1237006,19:06:2023 14:48:53,
S3609123,1,29.1,50,23.1812783,19:06:2023 15:07:27,
S3609124,1,29.3,45,22.9856363,19:06:2023 15:24:12,
S3609125,1,29.3,49,18.3308821,19:06:2023 15:29:10,
S3609126,1,29.4,47,18.6736568,19:06:2023 14:48:19,
S3609127,1,29,51,24.0392399,19:06:2023 14:40:26,
S3609128,1,28.9,46,17.2693911,19:06:2023 14:30:31,
S3609129,1,29.4,52,21.1548432,19:06:2023 14:47:46,
S3609130,1,30.7,42,27.103968,19:06:2023 15:11:25,
S3609131,1,30.1,44,20.3233327,19:06:2023 15:20:05,
S3609132,1,29.9,44,18.7747563,19:06:2023 14:28:23,
S3609133,1,29.3,49,21.7306321,19:06:2023 15:06:22,
S3609134,1,29,54,20.2484376,19:06:2023 14:50:19,
S3609135,1,28.8,48,18.8763886,19:06:2023 14:50:54,
S3609136,1,28.9,53,24.1453339,19:06:2023 15:25:18,
S3609137,1,28.9,52,23.4430241,19:06:2023 14:51:58,
S3609138,1,28.6,51,19.6308578,19:06:2023 15:16:31,
S3609139,1,28.6,44,20.6019026,19:06:2023 15:45:47,
S3609140,1,29.3,53,21.1907319,19:06:2023 15:27:43,
S3609141,1,28.9,47,18.740936,19:06:2023 15:05:49,
S3609142,1,28.9,43,20.0562064,19:06:2023 15:04:25,
S3609143,1,29.6,50,20.3084552,19:06:2023 14:38:42,
S3609144,1,28.8,48,21.832848,19:06:2023 14:58:33,
S3609145,1,28.7,49,18.819998,19:06:2023 14:57:58,
S3609146,1,29,53,20.5025613,19:06:2023 14:39:51,
S3609147,1,29.3,52,19.0237989,19:06:2023 14:59:49,
S3609148,1,29.4,52,20.1157834,19:06:2023 14:54:47,
S3609149,1,29.1,53,19.8392342,19:06:2023 15:31:52,
S3609150,1,29.5,50,18.67906,19:06:2023 14:59:09,
S3609151,1,29.2,46,22.1796235,19:06:2023 15:36:31,
S3609152,1,29.2,45,17.23268,19:06:2023 14:29:35,
S3609153,1,28.7,48,20.86712,19:06:2023 15:15:58,
S3609154,1,29.9,44,16.3230192,19:06:2023 14:51:26,
S3609155,1,29.9,42,16.0894481,19:06:2023 15:24:46,
S3609156,1,28.3,48,19.2427957,19:06:2023 14:52:31,
S3609157,1,28.8,49,19.5146915,19:06:2023 15:14:39,
S3609158,1,29.5,48,23.6552702,19:06:2023 14:31:05,
S3609159,1,28.9,52,25.5567922,19:06:2023 15:40:29,
S3609160,1,29,51,20.9994288,19:06:2023 15:34:57,
S3609161,1,29.3,52,22.5941934,19:06:2023 15:32:58,
S3609162,1,29.1,52,22.6245877,19:06:2023 15:02:17,
S3609163,1,30.2,43,20.8151018,19:06:2023 15:12:10,
S3609164,1,30.3,44,19.6136899,19:06:2023 14:34:59,
S3609165,1,29,55,20.2596821,19:06:2023 15:17:33,
S3609166,1,28.8,51,18.930529,19:06:2023 15:06:54,
S3609167,1,30,45,17.6269442,19:06:2023 14:56:50,
S3609168,1,30.2,44,19.2922957,19:06:2023 14:32:40,
S3609169,1,28.8,52,16.5984194,19:06:2023 15:08:21,
S3609170,1,28.7,53,20.7539327,19:06:2023 15:02:49,
S3609171,1,29.5,52,18.7416724,19:06:2023 15:10:53,
S3609172,1,29.2,51,25.246041,19:06:2023 15:13:15,
S3609173,1,29,50,19.9359948,19:06:2023 14:53:04,
S3609174,1,29.1,53,24.8603178,19:06:2023 15:45:10,
S3609175,1,29.1,52,17.9044123,19:06:2023 15:01:45,
S3609176,1,28.9,49,14.653799,19:06:2023 14:56:16,
S3609177,1,28,53,17.7501023,19:06:2023 15:23:07,
S3609178,1,28.1,45,17.5015282,19:06:2023 15:31:17,
S3609179,1,28.3,52,22.17448,19:06:2023 15:13:49,
S3609180,1,30.3,43,24.843426,19:06:2023 15:38:52,
S3609181,1,30,46,16.4878372,19:06:2023 14:36:19,
S3609182,1,29.5,51,25.1572284,19:06:2023 15:37:03,
S3609183,1,29.2,53,22.9523274,19:06:2023 15:39:57,
S3609184,1,29.2,52,21.3928729,19:06:2023 15:09:48,
S3609185,1,29,49,18.0459661,19:06:2023 15:26:37,
S3609186,1,29.8,50,19.8018499,19:06:2023 15:39:24,
S3609187,1,29,46,16.6688866,19:06:2023 14:37:20,
S3609188,1,28.8,50,16.7356903,19:06:2023 15:37:35,
S3609189,1,30,44,18.8597553,19:06:2023 15:44:35,
S3609190,1,29.4,49,23.7610467,19:06:2023 15:10:21,
S3609191,1,28.6,44,20.7216808,19:06:2023 15:41:56,
S3609192,1,29.4,43,20.5934424,19:06:2023 15:27:11,
S3609193,1,28.4,47,27.0822038,19:06:2023 15:26:05,
S3609194,1,29.9,45,19.5265578,19:06:2023 15:00:54,
S3609195,1,29.6,45,26.5771386,19:06:2023 15:28:20,
S3609196,1,28.5,49,20.4832586,19:06:2023 15:00:21,
S3609197,1,29.8,42,19.9046284,19:06:2023 15:32:26,
S3609198,1,30.4,42,18.510334,19:06:2023 15:12:43,
S3609199,1,29.5,52,16.772076,19:06:2023 15:43:14,
S3609200,1,29.1,50,20.2157976,19:06:2023 14:57:27,
S3609201,1,29.4,51,19.8040321,19:06:2023 16:34:39,
S3609202,1,29.5,48,20.2367231,19:06:2023 16:25:46,
S3609203,1,28.7,49,20.7541787,19:06:2023 16:35:12,
S3609204,1,28.9,52,22.0048358,19:06:2023 16:20:57,
S3609205,1,30.2,43,17.9333133,19:06:2023 16:19:21,
S3609206,1,29.1,52,17.6364331,19:06:2023 15:55:04,
S3609207,1,28.1,48,17.1518689,19:06:2023 15:58:45,
S3609208,1,30.5,45,22.6049424,19:06:2023 16:22:04,
S3609209,1,29.2,49,21.1407597,19:06:2023 16:38:53,
S3609210,1,30.4,44,19.6630826,19:06:2023 16:58:27,
S3609211,1,28.2,47,22.3446379,19:06:2023 16:23:51,
S3609212,1,28.9,49,21.7620562,19:06:2023 16:34:07,
S3609213,1,29.1,50,15.1770772,19:06:2023 16:07:42,
S3609214,1,28.3,47,16.0695368,19:06:2023 15:54:11,
S3609215,1,29,53,19.2972191,19:06:2023 16:01:51,
S3609216,1,29.1,49,24.0904316,19:06:2023 16:13:22,
S3609217,1,28.5,52,18.0493921,19:06:2023 16:09:54,
S3609218,1,29,51,19.4154778,19:06:2023 16:01:20,
S3609219,1,29.6,49,19.3078285,19:06:2023 16:07:05,
S3609220,1,28.5,49,18.1517125,19:06:2023 17:02:52,
S3609221,1,29.3,50,19.5693236,19:06:2023 15:52:19,
S3609222,1,29.2,49,16.5731307,19:06:2023 16:53:23,
S3609223,1,29.6,47,19.9737654,19:06:2023 16:19:55,
S3609224,1,30.1,44,26.2668127,19:06:2023 16:12:27,
S3609225,1,29.4,49,16.9794377,19:06:2023 15:51:48,
S3609226,1,29.2,49,21.7716317,19:06:2023 16:20:26,
S3609227,1,29,48,17.6677225,19:06:2023 16:45:32,
S3609228,1,29.3,52,21.4863668,19:06:2023 15:55:38,
S3609229,1,29.3,52,21.3330484,19:06:2023 16:11:49,
S3609230,1,28.8,52,16.8069955,19:06:2023 16:32:25,
S3609231,1,28.7,52,16.3275796,19:06:2023 16:56:54,
S3609232,1,28.9,53,18.8163657,19:06:2023 16:28:18,
S3609233,1,29.5,48,25.3979378,19:06:2023 15:59:43,
S3609234,1,28.6,52,22.2031698,19:06:2023 16:47:52,
S3609235,1,28.7,48,22.3527444,19:06:2023 16:05:27,
S3609236,1,29.5,51,27.0634781,19:06:2023 16:23:01,
S3609237,1,28.8,51,19.7811652,19:06:2023 16:24:24,
S3609238,1,29.4,51,20.6194663,19:06:2023 16:54:46,
S3609239,1,29.8,48,15.56852,19:06:2023 16:41:00,
S3609240,1,29.1,49,19.2191534,19:06:2023 16:26:19,
S3609241,1,29.1,53,28.0171846,19:06:2023 16:06:32,
S3609242,1,29.8,50,24.285054,19:06:2023 16:42:20,
S3609243,1,28.5,48,22.6368048,19:06:2023 16:41:47,
S3609244,1,29.9,43,19.5832178,19:06:2023 16:37:47,
S3609245,1,28.7,53,23.4022066,19:06:2023 16:40:13,
S3609246,1,29,54,21.0655424,19:06:2023 16:27:22,
S3609247,1,29.7,45,23.1438884,19:06:2023 16:51:49,
S3609248,1,30.2,45,21.5022468,19:06:2023 16:52:25,
S3609249,1,30.2,41,25.6732468,19:06:2023 16:38:18,
S3609250,1,28.7,52,16.6611228,19:06:2023 16:13:57,
S3609251,1,29.5,53,20.6660642,19:06:2023 16:36:42,
S3609252,1,29.9,50,16.4896856,19:06:2023 16:15:58,
S3609253,1,29.7,51,23.8225936,19:06:2023 16:35:43,
S3609254,1,29.1,52,18.5915965,19:06:2023 16:55:51,
S3609255,1,28.1,43,16.3129427,19:06:2023 16:59:51,
S3609256,1,29.9,52,21.0587704,19:06:2023 16:16:35,
S3609257,1,29.2,53,25.1009914,19:06:2023 16:33:35,
S3609258,1,29.6,51,18.6597034,19:06:2023 16:47:15,
S3609259,1,29.7,43,14.4693311,19:06:2023 16:08:30,
S3609260,1,28.8,49,24.622906,19:06:2023 16:46:41,
S3609261,1,29,52,19.5640807,19:06:2023 15:57:09,
S3609262,1,28.7,45,13.1592645,19:06:2023 16:03:28,
S3609263,1,29.5,51,20.2270091,19:06:2023 16:04:54,
S3609264,1,28.8,51,24.8229709,19:06:2023 16:26:51,
S3609265,1,28.7,50,18.8651166,19:06:2023 16:48:50,
S3609266,1,30,45,18.747032,19:06:2023 17:04:03,
S3609267,1,28.8,50,18.6426671,19:06:2023 17:06:00,
S3609268,1,28.7,52,22.9405747,19:06:2023 15:53:39,
S3609269,1,29.9,46,24.2417641,19:06:2023 16:49:23,
S3609270,1,29.2,51,21.7742541,19:06:2023 17:03:30,
S3609271,1,29,52,18.5370344,19:06:2023 15:52:52,
S3609272,1,29.2,47,18.5644679,19:06:2023 16:37:15,
S3609273,1,28.6,52,15.8845331,19:06:2023 16:00:46,
S3609274,1,29.2,53,17.7739839,19:06:2023 16:02:25,
S3609275,1,29.2,44,25.5935471,19:06:2023 16:43:29,
S3609276,1,30.2,41,21.8439944,19:06:2023 16:02:57,
S3609277,1,28.7,54,18.5767912,19:06:2023 16:21:31,
S3609278,1,29.6,49,20.1060235,19:06:2023 16:30:17,
S3609279,1,29.8,52,16.0148952,19:06:2023 15:51:12,
S3609280,1,29.3,51,22.2345887,19:06:2023 16:50:19,
S3609281,1,29.7,48,22.7393268,19:06:2023 16:57:27,
S3609282,1,29.9,42,21.0412306,19:06:2023 16:17:38,
S3609283,1,28.7,47,21.2473299,19:06:2023 16:18:14,
S3609284,1,28.6,48,23.1790484,19:06:2023 16:29:20,
S3609285,1,28.5,51,16.9503256,19:06:2023 17:00:57,
S3609286,1,28.7,50,19.8861609,19:06:2023 16:50:55,
S3609287,1,29.8,44,20.234579,19:06:2023 17:05:27,
S3609288,1,28.7,54,23.5087887,19:06:2023 16:00:15,
S3609289,1,29.1,47,20.4936524,19:06:2023 16:11:17,
S3609290,1,29,52,24.4926947,19:06:2023 17:01:33,
S3609291,1,29.2,47,16.9072995,19:06:2023 17:06:36,
S3609292,1,30.1,46,19.2556087,19:06:2023 16:44:05,
S3609293,1,29.1,52,19.8758449,19:06:2023 16:15:23,
S3609294,1,29.3,52,18.5488826,19:06:2023 16:55:18,
S3609295,1,29.2,52,15.7484801,19:06:2023 16:42:53,
S3609296,1,29.4,51,23.1595735,19:06:2023 16:10:44,
S3609297,1,30.2,45,20.6080938,19:06:2023 15:56:13,
S3609298,1,28.7,49,25.4746153,19:06:2023 16:06:00,
S3609299,1,29.1,51,21.5729701,19:06:2023 16:25:14,
S3609300,1,28.7,46,16.8052171,19:06:2023 16:33:00,
S3609301,1,29.1,52,23.9076811,19:06:2023 13:40:46,
S3609302,1,30.3,45,18.5007243,19:06:2023 12:16:36,
S3609303,1,29,44,11.1719539,19:06:2023 12:34:57,
S3609304,1,29.3,52,15.1820029,19:06:2023 12:24:02,
S3609305,1,30,43,19.9223895,19:06:2023 12:19:12,
S3609306,1,28.9,51,16.0089475,19:06:2023 12:33:26,
S3609307,1,29,47,11.9157887,19:06:2023 12:40:19,
S3609308,1,28.4,45,21.9669286,19:06:2023 12:23:28,
S3609309,1,28.5,46,18.4238262,19:06:2023 12:31:08,
S3609310,1,29.8,43,20.7012754,19:06:2023 12:32:49,
S3609311,1,29,47,15.0140814,19:06:2023 12:36:54,
S3609312,1,29.2,47,17.6357692,19:06:2023 12:32:10,
S3609313,1,30.2,42,29.8124193,19:06:2023 12:42:22,
S3609314,1,29.1,50,25.4586248,19:06:2023 12:43:21,
S3609315,1,29.2,53,17.8781422,19:06:2023 12:27:05,
S3609316,1,29.7,43,15.0893954,19:06:2023 12:31:43,
S3609317,1,29.1,52,21.5641108,19:06:2023 12:40:46,
S3609318,1,29.1,52,21.4043197,19:06:2023 12:21:13,
S3609319,1,28.4,52,24.9674582,19:06:2023 12:35:24,
S3609320,1,29.8,48,21.803122,19:06:2023 12:45:51,
S3609321,1,28.9,52,20.3411741,19:06:2023 12:46:58,
S3609322,1,29.7,51,20.5985373,19:06:2023 12:18:15,
S3609323,1,29,53,14.6988597,19:06:2023 12:29:34,
S3609324,1,28.4,44,20.3589668,19:06:2023 12:51:28,
S3609325,1,29.2,49,19.4227717,19:06:2023 13:17:36,
S3609326,1,29.8,44,20.1004602,19:06:2023 13:23:58,
S3609327,1,28.9,52,16.2109801,19:06:2023 13:28:27,
S3609328,1,28.8,47,20.6807564,19:06:2023 13:26:13,
S3609329,1,29,49,20.8691495,19:06:2023 13:28:54,
S3609330,1,29.7,45,16.8050195,19:06:2023 13:05:04,
S3609331,1,30.2,44,20.4370523,19:06:2023 13:06:28,
S3609332,1,29.9,45,19.7223809,19:06:2023 13:22:06,
S3609333,1,28.5,44,20.2725277,19:06:2023 13:26:40,
S3609334,1,28.6,54,23.745449,19:06:2023 13:08:40,
S3609335,1,28.6,49,17.0437674,19:06:2023 13:27:08,
S3609336,1,29.1,52,14.373281,19:06:2023 13:11:21,
S3609337,1,29.2,48,18.262219,19:06:2023 13:18:49,
S3609338,1,28.2,51,17.7373656,19:06:2023 13:02:22,
S3609339,1,29.2,54,21.6279098,19:06:2023 13:12:30,
S3609340,1,29.4,50,17.54383,19:06:2023 13:20:45,
S3609341,1,30.3,45,17.49881,19:06:2023 13:32:39,
S3609342,1,29.4,52,21.9953672,19:06:2023 12:58:11,
S3609343,1,29.3,45,21.3799894,19:06:2023 13:12:56,
S3609344,1,28.9,49,18.1033462,19:06:2023 13:11:59,
S3609345,1,29.7,50,20.0418878,19:06:2023 13:20:18,
S3609346,1,28.9,51,15.5744922,19:06:2023 13:31:10,
S3609347,1,29.8,44,18.2531155,19:06:2023 13:01:22,
S3609348,1,29,52,16.3629442,19:06:2023 13:24:55,
S3609349,1,29.1,49,18.4384889,19:06:2023 13:30:00,
S3609350,1,29.2,52,18.3285772,19:06:2023 13:04:05,
S3609351,1,29.4,50,13.9873234,19:06:2023 12:17:41,
S3609352,1,28.3,42,16.2173939,19:06:2023 12:27:34,
S3609353,1,30.6,42,15.308277,19:06:2023 12:38:02,
S3609354,1,29.3,52,16.5700412,19:06:2023 12:36:00,
S3609355,1,29.5,50,25.7766296,19:06:2023 12:24:46,
S3609356,1,29.7,47,24.0600764,19:06:2023 12:26:05,
S3609357,1,28.8,52,21.4797834,19:06:2023 12:18:41,
S3609358,1,28.9,52,20.5526138,19:06:2023 12:28:21,
S3609359,1,28.9,53,19.1141555,19:06:2023 12:41:47,
S3609360,1,28.9,52,18.9961316,19:06:2023 13:45:04,
S3609361,1,29.2,52,19.1649362,19:06:2023 12:25:29,
S3609362,1,30.4,42,19.2270484,19:06:2023 12:37:23,
S3609363,1,30.6,46,20.6636878,19:06:2023 13:17:07,
S3609364,1,30.4,42,17.9393821,19:06:2023 13:24:24,
S3609365,1,29.1,52,20.78061,19:06:2023 13:25:47,
S3609366,1,29,52,19.1764448,19:06:2023 13:06:59,
S3609367,1,29.5,52,28.2581945,19:06:2023 13:10:50,
S3609368,1,29.9,51,17.0790856,19:06:2023 13:00:04,
S3609369,1,29.3,45,22.8328736,19:06:2023 13:22:37,
S3609370,1,28.3,52,18.0827142,19:06:2023 13:15:42,
S3609371,1,29.4,50,19.5128495,19:06:2023 13:25:20,
S3609372,1,28.9,49,19.901074,19:06:2023 13:23:05,
S3609373,1,29,50,18.0485133,19:06:2023 13:04:34,
S3609374,1,29.5,51,19.9302547,19:06:2023 12:49:27,
S3609375,1,30.3,45,25.6068194,19:06:2023 13:28:01,
S3609376,1,29.4,51,20.4830743,19:06:2023 13:09:08,
S3609377,1,28.7,48,20.0470273,19:06:2023 13:34:04,
S3609378,1,29.1,51,23.0060478,19:06:2023 13:30:45,
S3609379,1,30.6,45,22.172123,19:06:2023 13:29:28,
S3609380,1,29.8,49,20.312427,19:06:2023 13:33:36,
S3609381,1,29.3,50,13.0057905,19:06:2023 13:21:38,
S3609382,1,29.6,43,15.1491982,19:06:2023 13:32:11,
S3609383,1,28.9,46,16.4781687,19:06:2023 12:50:57,
S3609384,1,28.5,45,18.0876881,19:06:2023 12:59:24,
S3609385,1,28.6,50,15.6982657,19:06:2023 12:54:29,
S3609386,1,28.3,52,17.0230975,19:06:2023 12:49:57,
S3609387,1,28.7,52,17.9827613,19:06:2023 13:23:33,
S3609388,1,29.4,50,22.8160318,19:06:2023 13:05:34,
S3609389,1,29.3,48,16.6671675,19:06:2023 13:09:36,
S3609390,1,28.9,49,18.1277612,19:06:2023 12:57:22,
S3609391,1,29.1,50,18.7814637,19:06:2023 13:31:45,
S3609392,1,29.8,48,17.7783658,19:06:2023 13:01:52,
S3609393,1,30.6,42,22.7306281,19:06:2023 13:19:44,
S3609394,1,29.2,51,19.2801342,19:06:2023 13:18:22,
S3609395,1,30.5,50,19.4640134,19:06:2023 13:33:09,
S3609396,1,28.9,48,17.578939,19:06:2023 13:10:14,
S3609397,1,30.2,47,19.1377805,19:06:2023 13:16:10,
S3609398,1,29.5,52,17.2217908,19:06:2023 13:21:11,
S3609399,1,30.3,41,19.3678295,19:06:2023 13:14:01,
S3609400,1,29,47,18.6674801,19:06:2023 13:19:16,
S3609401,1,29.2,50,20.7018444,19:06:2023 15:13:29,
S3609402,1,29.9,45,18.4090908,19:06:2023 14:32:03,
S3609403,1,28.9,50,19.2459894,19:06:2023 15:10:34,
S3609404,1,28.7,50,17.9410135,19:06:2023 14:59:13,
S3609405,1,29.4,52,29.5765077,19:06:2023 14:31:08,
S3609406,1,29.5,47,17.701793,19:06:2023 14:57:58,
S3609407,1,30.6,45,19.1025157,19:06:2023 14:50:44,
S3609408,1,29,52,20.0728792,19:06:2023 15:25:40,
S3609409,1,28.6,52,19.2520695,19:06:2023 14:37:29,
S3609410,1,29.5,48,18.9650095,19:06:2023 14:53:27,
S3609411,1,28.9,46,19.5618644,19:06:2023 15:09:04,
S3609412,1,30.2,43,12.6303626,19:06:2023 15:04:36,
S3609413,1,29.6,51,20.8859456,19:06:2023 14:52:23,
S3609414,1,30,42,19.0697236,19:06:2023 14:42:55,
S3609415,1,28.9,44,27.1637267,19:06:2023 14:54:18,
S3609416,1,28.1,50,18.3867201,19:06:2023 14:31:35,
S3609417,1,29.3,45,24.508122,19:06:2023 15:14:23,
S3609418,1,29.3,53,21.6986295,19:06:2023 15:15:06,
S3609419,1,29.3,48,18.7738282,19:06:2023 15:06:47,
S3609420,1,29.7,43,17.0399336,19:06:2023 14:39:34,
S3609421,1,28.6,52,17.9662444,19:06:2023 15:11:59,
S3609422,1,30.1,44,26.0517665,19:06:2023 15:25:11,
S3609423,1,30.2,44,16.1563075,19:06:2023 15:11:22,
S3609424,1,29.7,53,20.4434807,19:06:2023 15:08:39,
S3609425,1,29.4,53,21.7504945,19:06:2023 14:44:30,
S3609426,1,30.1,50,20.0244741,19:06:2023 15:17:30,
S3609427,1,29.3,52,18.1515247,19:06:2023 15:17:59,
S3609428,1,29.2,46,19.0925646,19:06:2023 15:15:47,
S3609429,1,29.2,44,14.1563742,19:06:2023 15:21:02,
S3609430,1,29,50,17.4812104,19:06:2023 15:00:29,
S3609431,1,28.8,45,17.8642917,19:06:2023 14:49:46,
S3609432,1,29.2,50,20.3555553,19:06:2023 14:47:57,
S3609433,1,29.7,53,16.1893203,19:06:2023 14:34:27,
S3609434,1,29.4,53,19.2451008,19:06:2023 14:56:13,
S3609435,1,29.6,45,17.357615,19:06:2023 14:48:27,
S3609436,1,28.7,51,22.742588,19:06:2023 14:58:49,
S3609437,1,30.4,45,16.8401423,19:06:2023 14:49:20,
S3609438,1,29.4,48,19.3270664,19:06:2023 14:50:17,
S3609439,1,29.1,45,21.0905111,19:06:2023 14:27:27,
S3609440,1,29.4,51,17.2411312,19:06:2023 14:24:53,
S3609441,1,30.1,45,18.4245832,19:06:2023 14:26:25,
S3609442,1,29.8,52,20.3419047,19:06:2023 14:58:24,
S3609443,1,29.8,43,16.5398826,19:06:2023 14:54:53,
S3609444,1,30.9,45,15.761233,19:06:2023 14:51:33,
S3609445,1,30.1,51,21.8348819,19:06:2023 15:00:56,
S3609446,1,29.2,49,18.8299559,19:06:2023 15:04:05,
S3609447,1,28.6,51,17.6599304,19:06:2023 15:26:39,
S3609448,1,30.1,45,21.8213154,19:06:2023 15:12:46,
S3609449,1,28.9,47,21.7558603,19:06:2023 15:24:38,
S3609450,1,28.3,52,21.9615553,19:06:2023 14:57:11,
S3609451,1,28.9,51,18.9317261,19:06:2023 15:08:12,
S3609452,1,28.6,52,14.3210893,19:06:2023 15:20:26,
S3609453,1,30.2,43,22.3500688,19:06:2023 14:38:29,
S3609454,1,28.7,45,14.4791968,19:06:2023 15:07:46,
S3609455,1,28.6,51,25.5135397,19:06:2023 15:16:47,
S3609456,1,29.2,52,21.8656922,19:06:2023 14:38:55,
S3609457,1,28.8,49,26.0053181,19:06:2023 14:37:57,
S3609458,1,30.1,45,18.8852223,19:06:2023 15:22:40,
S3609459,1,30.7,43,21.0503789,19:06:2023 15:03:26,
S3609460,1,30,45,19.0459411,19:06:2023 15:09:29,
S3609461,1,28.9,52,18.4625313,19:06:2023 15:24:04,
S3609462,1,29.7,45,20.4249177,19:06:2023 15:19:04,
S3609463,1,30.4,42,27.4195673,19:06:2023 14:41:56,
S3609464,1,29.7,44,19.3946359,19:06:2023 14:51:09,
S3609465,1,30.7,42,19.8670136,19:06:2023 14:30:40,
S3609466,1,28.7,51,21.2092959,19:06:2023 15:21:34,
S3609467,1,29.7,44,15.8413622,19:06:2023 14:52:48,
S3609468,1,29.3,47,18.5567246,19:06:2023 14:51:58,
S3609469,1,28.9,51,19.6312217,19:06:2023 14:56:45,
S3609470,1,28.8,50,19.8519587,19:06:2023 14:35:59,
S3609471,1,29.2,52,18.5522125,19:06:2023 14:30:09,
S3609472,1,30.5,44,23.9016573,19:06:2023 14:37:02,
S3609473,1,30.4,42,18.349487,19:06:2023 14:28:54,
S3609474,1,28.8,50,19.4497563,19:06:2023 14:43:35,
S3609475,1,30.4,45,20.988929,19:06:2023 14:47:28,
S3609476,1,29.2,51,25.6259279,19:06:2023 15:05:16,
S3609477,1,28.8,49,15.2058495,19:06:2023 14:28:01,
S3609478,1,29.5,47,17.2735665,19:06:2023 15:22:15,
S3609479,1,28.7,52,16.4921686,19:06:2023 15:01:49,
S3609480,1,29.3,52,24.52132,19:06:2023 14:46:46,
S3609481,1,29.1,53,20.2079646,19:06:2023 14:23:27,
S3609482,1,29,52,18.6857853,19:06:2023 14:36:26,
S3609483,1,29.3,51,15.4497115,19:06:2023 14:25:53,
S3609484,1,28.3,45,19.0229818,19:06:2023 14:25:20,
S3609485,1,29.1,52,18.4762117,19:06:2023 14:24:25,
S3609486,1,30.1,42,14.3109876,19:06:2023 14:22:59,
S3609487,1,30.4,46,17.7630166,19:06:2023 15:06:21,
S3609488,1,29,52,17.3821928,19:06:2023 14:44:02,
S3609489,1,28.6,50,20.140586,19:06:2023 15:02:59,
S3609490,1,29.7,51,16.0486853,19:06:2023 15:02:30,
S3609491,1,28.9,52,15.8119217,19:06:2023 14:35:25,
S3609492,1,29.6,45,18.5642621,19:06:2023 14:28:27,
S3609493,1,29.2,45,20.914743,19:06:2023 14:29:33,
S3609494,1,30.6,44,11.6479164,19:06:2023 14:46:16,
S3609495,1,29.3,56,17.8185531,19:06:2023 14:22:29,
S3609496,1,28.8,46,16.9561852,19:06:2023 14:23:57,
S3609497,1,29.5,50,23.7669403,19:06:2023 15:10:07,
S3609498,1,30.2,44,17.9705456,19:06:2023 14:21:53,
S3609499,1,28,47,19.938306,19:06:2023 15:05:42,
S3609500,1,29,52,23.6914289,19:06:2023 15:01:22,
S3609501,1,30.1,41,20.8016599,19:06:2023 16:29:37,
S3609502,1,28.7,49,21.8154979,19:06:2023 16:08:52,
S3609503,1,28.7,52,20.5134072,19:06:2023 16:32:34,
S3609504,1,28.8,50,14.0173843,19:06:2023 16:06:07,
S3609505,1,30.1,46,20.9352692,19:06:2023 15:34:05,
S3609506,1,28.9,51,17.543654,19:06:2023 15:55:18,
S3609507,1,30.2,45,22.4846416,19:06:2023 15:34:58,
S3609508,1,30.5,44,19.9326746,19:06:2023 16:19:10,
S3609509,1,28.9,49,19.1579157,19:06:2023 16:26:21,
S3609510,1,28.6,46,15.4887343,19:06:2023 16:30:35,
S3609511,1,29.3,53,18.9509691,19:06:2023 16:31:11,
S3609512,1,30.1,41,18.575756,19:06:2023 16:12:34,
S3609513,1,29.7,53,16.5151897,19:06:2023 16:33:39,
S3609514,1,29,46,14.7839823,19:06:2023 16:25:03,
S3609515,1,28.8,46,23.252054,19:06:2023 16:12:07,
S3609516,1,29.9,43,22.3835397,19:06:2023 15:30:05,
S3609517,1,30,44,21.9276057,19:06:2023 16:31:40,
S3609518,1,30.2,49,23.2592649,19:06:2023 16:11:13,
S3609519,1,31.5,42,19.1973012,19:06:2023 16:36:32,
S3609520,1,28.9,50,16.6452667,19:06:2023 16:20:27,
S3609521,1,28.9,48,18.5220487,19:06:2023 16:38:12,
S3609522,1,28.7,50,17.7828996,19:06:2023 16:27:44,
S3609523,1,29.6,52,16.8244566,19:06:2023 16:37:40,
S3609524,1,28.5,52,23.198694,19:06:2023 16:33:14,
S3609525,1,28.5,47,15.6476351,19:06:2023 15:57:31,
S3609526,1,29,50,15.6228232,19:06:2023 16:29:06,
S3609527,1,29.4,51,15.3789296,19:06:2023 16:04:18,
S3609528,1,28.8,47,22.2616739,19:06:2023 16:32:08,
